customer_id,zone_id,customer_name,gender,age,signup_date,customer_segment,is_active,created_at
1423,26,Manish Patel,Male,39,2025-11-10,Family,True,2025-11-10
1424,23,Akhila Kumar,Female,33,2024-07-04,Working Professional,False,2024-07-04
1425,24,Ajay Yadav,Male,38,2024-12-30,Working Professional,False,2024-12-30
1426,26,Charan Reddy,Male,27,2024-06-07,Working Professional,True,2024-06-07
1427,25,Pooja Reddy,Female,53,2024-09-21,Family,True,2024-09-21
1428,25,Sravani Kumar,Female,29,2025-08-29,Food Enthusiast,True,2025-08-29
1429,22,Ashwin Naidu,Male,23,2025-12-20,Working Professional,True,2025-12-20
1430,24,Raghu Patel,Male,18,2025-02-12,Student,True,2025-02-12
1431,21,Akhila Sharma,Female,22,2025-07-12,Student,True,2025-07-12
1432,23,Kiran Naidu,Male,25,2024-01-09,Working Professional,False,2024-01-09
1433,23,Rohit Kumar,Male,33,2024-12-07,Family,True,2024-12-07
1434,22,Sandeep Yadav,Male,37,2025-07-29,Family,True,2025-07-29
1435,25,Pooja Raju,Female,18,2024-06-30,Student,True,2024-06-30
1436,26,Tarun Krishna,Male,19,2025-06-11,Student,True,2025-06-11
1437,22,Kiran Sharma,Male,24,2025-03-25,Student,True,2025-03-25
1438,22,Ramya Goud,Female,22,2025-09-09,Student,True,2025-09-09
1439,24,Raghu Ramesh,Male,31,2024-11-02,Working Professional,True,2024-11-02
1440,21,Sai Krishna,Male,28,2024-01-31,Working Professional,True,2024-01-31
1441,24,Deepika Sharma,Female,35,2025-01-26,Family,True,2025-01-26
1442,24,Meghana Raju,Female,25,2025-12-05,Working Professional,True,2025-12-05
1443,24,Aparna Goud,Female,34,2024-04-24,Food Enthusiast,True,2024-04-24
1444,25,Anusha Rao,Female,20,2024-09-28,Student,True,2024-09-28
1445,21,Sravani Krishna,Female,34,2024-03-21,Working Professional,True,2024-03-21
1446,23,Naresh Ramesh,Male,38,2024-08-07,Working Professional,True,2024-08-07
1447,26,Lokesh Krishna,Male,25,2025-06-16,Working Professional,False,2025-06-16
1448,26,Harika Reddy,Female,31,2025-02-24,Food Enthusiast,True,2025-02-24
1449,26,Niharika Krishna,Female,50,2024-03-28,Family,True,2024-03-28
1450,26,Chaitanya Raju,Male,40,2024-06-29,Working Professional,True,2024-06-29
1451,26,Aparna Krishna,Female,26,2024-12-29,Food Enthusiast,False,2024-12-29
1452,26,Ramya Sharma,Female,27,2024-03-05,Working Professional,True,2024-03-05
1453,22,Praveen Chowdary,Male,22,2024-08-23,Student,True,2024-08-23
1454,22,Pooja Naidu,Female,32,2025-11-23,Working Professional,True,2025-11-23
1455,24,Tejaswini Yadav,Female,54,2024-08-13,Family,False,2024-08-13
1456,23,Tarun Raju,Male,37,2024-08-01,Food Enthusiast,True,2024-08-01
1457,22,Manish Varma,Male,25,2024-03-02,Working Professional,True,2024-03-02
1458,25,Abhi Naidu,Male,30,2025-10-24,Working Professional,True,2025-10-24
1459,23,Nikhil Raju,Male,37,2025-07-19,Working Professional,False,2025-07-19
1460,25,Swathi Naidu,Female,23,2024-09-18,Working Professional,False,2024-09-18
1461,25,Meghana Naidu,Female,24,2025-02-27,Working Professional,True,2025-02-27
1462,21,Sushmita Reddy,Female,34,2024-08-31,Family,True,2024-08-31
1463,21,Charan Naidu,Male,31,2024-09-01,Working Professional,True,2024-09-01
1464,23,Keerthi Goud,Female,25,2024-03-17,Student,True,2024-03-17
1465,23,Keerthi Kumar,Female,28,2024-10-28,Working Professional,True,2024-10-28
1466,26,Sneha Patel,Female,24,2024-02-21,Working Professional,True,2024-02-21
1467,24,Srinivas Varma,Male,28,2024-06-13,Working Professional,True,2024-06-13
1468,22,Manish Raju,Male,26,2025-07-10,Working Professional,True,2025-07-10
1469,25,Niharika Ramesh,Female,38,2025-02-16,Working Professional,True,2025-02-16
1470,22,Lokesh Chowdary,Male,40,2025-08-20,Working Professional,True,2025-08-20
1471,25,Sneha Krishna,Female,22,2024-10-28,Food Enthusiast,False,2024-10-28
1472,21,Tejaswini Raju,Female,30,2024-10-22,Family,False,2024-10-22
1473,22,Teja Yadav,Male,48,2024-02-14,Family,True,2024-02-14
1474,21,Sushmita Sai,Female,32,2024-01-15,Working Professional,True,2024-01-15
1475,26,Vivek Reddy,Male,24,2024-08-27,Working Professional,True,2024-08-27
1476,21,Kiran Rao,Male,18,2025-01-17,Student,True,2025-01-17
1477,25,Ajay Naidu,Male,40,2025-08-26,Working Professional,True,2025-08-26
1478,23,Vamsi Patel,Male,41,2025-02-24,Family,True,2025-02-24
1479,24,Raghu Sharma,Male,35,2025-08-11,Working Professional,True,2025-08-11
1480,24,Praveen Reddy,Male,25,2024-10-29,Working Professional,True,2024-10-29
1481,21,Vivek Ramesh,Male,22,2025-11-25,Student,True,2025-11-25
1482,23,Naresh Rao,Male,28,2025-01-31,Working Professional,True,2025-01-31
1483,26,Deepika Naidu,Female,45,2025-12-17,Food Enthusiast,True,2025-12-17
1484,22,Kiran Goud,Male,28,2024-12-05,Working Professional,True,2024-12-05
1485,24,Swathi Chowdary,Female,20,2024-07-18,Student,False,2024-07-18
1486,23,Charan Krishna,Male,22,2024-11-12,Student,False,2024-11-12
1487,25,Madhavi Sharma,Female,34,2025-09-23,Working Professional,False,2025-09-23
1488,24,Lokesh Varma,Male,24,2024-11-30,Working Professional,True,2024-11-30
1489,24,Sravani Sharma,Female,31,2024-03-11,Working Professional,True,2024-03-11
1490,21,Akhila Rao,Female,36,2025-12-13,Working Professional,True,2025-12-13
1491,23,Bhargavi Raju,Female,25,2025-08-10,Student,True,2025-08-10
1492,24,Keerthi Reddy,Female,53,2025-06-02,Family,True,2025-06-02
1493,23,Manish Sai,Male,46,2024-06-18,Family,True,2024-06-18
1494,23,Meghana Varma,Female,40,2024-06-10,Working Professional,True,2024-06-10
1495,24,Ajay Krishna,Male,26,2024-08-29,Working Professional,True,2024-08-29
1496,22,Keerthi Naidu,Female,25,2025-10-06,Working Professional,True,2025-10-06
1497,25,Madhavi Goud,Female,29,2024-07-14,Working Professional,True,2024-07-14
1498,21,Rohit Yadav,Male,28,2025-11-08,Food Enthusiast,True,2025-11-08
1499,26,Swathi Rao,Female,21,2024-01-02,Student,True,2024-01-02
1500,26,Akhila Krishna,Female,33,2024-07-29,Working Professional,True,2024-07-29
1501,30,Shreya Patel,Female,46,2024-05-15,Family,True,2024-05-15
1502,31,Diya Dave,Female,22,2024-12-29,Student,True,2024-12-29
1503,31,Chirag Trivedi,Male,35,2024-07-29,Family,True,2024-07-29
1504,28,Bhavin Thakkar,Male,30,2025-07-13,Food Enthusiast,True,2025-07-13
1505,29,Khushi Modi,Female,23,2025-01-20,Student,True,2025-01-20
1506,27,Jenil Modi,Male,33,2024-12-14,Working Professional,True,2024-12-14
1507,30,Jay Brahmbhatt,Other,29,2024-03-23,Working Professional,True,2024-03-23
1508,28,Ishita Patel,Female,26,2024-08-01,Working Professional,True,2024-08-01
1509,30,Dhara Trivedi,Female,45,2024-03-02,Family,True,2024-03-02
1510,31,Hetal Shah,Female,20,2024-07-21,Student,True,2024-07-21
1511,31,Palak Bhatt,Female,49,2025-08-01,Family,False,2025-08-01
1512,27,Bhavya Thakkar,Female,47,2025-06-17,Family,True,2025-06-17
1513,31,Milan Parikh,Male,23,2024-12-06,Student,True,2024-12-06
1514,31,Dhruv Patel,Male,18,2025-11-22,Student,False,2025-11-22
1515,30,Yash Patel,Male,25,2024-02-25,Working Professional,True,2024-02-25
1516,30,Neha Desai,Female,29,2025-05-27,Working Professional,True,2025-05-27
1517,30,Dev Modi,Male,24,2025-04-27,Working Professional,True,2025-04-27
1518,28,Bhavin Trivedi,Male,19,2025-01-12,Student,True,2025-01-12
1519,30,Mitali Patel,Female,41,2024-07-31,Family,True,2024-07-31
1520,27,Dhruv Joshi,Male,28,2024-10-01,Working Professional,True,2024-10-01
1521,29,Yash Gandhi,Male,32,2025-09-09,Working Professional,True,2025-09-09
1522,28,Parth Pandya,Male,30,2024-10-24,Family,True,2024-10-24
1523,27,Yash Thakkar,Male,36,2025-07-28,Working Professional,True,2025-07-28
1524,30,Ronak Desai,Male,32,2025-11-20,Working Professional,True,2025-11-20
1525,29,Bhavin Mehta,Male,22,2024-08-11,Student,True,2024-08-11
1526,28,Milan Trivedi,Male,29,2025-01-12,Working Professional,True,2025-01-12
1527,28,Ronak Parikh,Male,32,2024-04-16,Working Professional,True,2024-04-16
1528,28,Jinal Gandhi,Female,23,2024-03-16,Student,True,2024-03-16
1529,28,Mitali Thakkar,Female,35,2024-04-06,Working Professional,True,2024-04-06
1530,30,Khushi Thakkar,Female,24,2024-06-21,Student,False,2024-06-21
1531,29,Diya Trivedi,Female,24,2025-06-19,Student,True,2025-06-19
1532,31,Neha Joshi,Female,24,2024-08-12,Working Professional,True,2024-08-12
1533,29,Bhavya Gandhi,Female,19,2024-11-28,Student,True,2024-11-28
1534,30,Diya Bhatt,Female,32,2025-11-04,Working Professional,True,2025-11-04
1535,30,Dhruv Dave,Male,48,2024-12-28,Family,True,2024-12-28
1536,28,Sneha Vyas,Female,28,2024-08-12,Working Professional,True,2024-08-12
1537,27,Ronak Patel,Male,32,2024-12-27,Food Enthusiast,False,2024-12-27
1538,31,Krish Trivedi,Male,18,2024-04-11,Student,True,2024-04-11
1539,30,Jinal Bhatt,Female,30,2025-03-26,Working Professional,True,2025-03-26
1540,29,Nisarg Desai,Male,23,2025-03-22,Working Professional,False,2025-03-22
1541,31,Kinjal Bhatt,Female,31,2025-09-07,Working Professional,True,2025-09-07
1542,31,Neha Mehta,Other,37,2024-02-02,Food Enthusiast,True,2024-02-02
1543,31,Chirag Joshi,Male,40,2024-01-07,Working Professional,True,2024-01-07
1544,31,Jay Trivedi,Male,39,2024-06-22,Working Professional,True,2024-06-22
1545,30,Kush Joshi,Male,20,2024-12-29,Student,False,2024-12-29
1546,27,Parth Mehta,Male,42,2024-04-11,Family,True,2024-04-11
1547,30,Khushi Pandya,Female,35,2025-09-29,Working Professional,True,2025-09-29
1548,31,Pooja Shah,Female,23,2024-03-20,Working Professional,True,2024-03-20
1549,28,Bhavya Pandya,Female,46,2024-07-12,Family,True,2024-07-12
1550,30,Tirth Desai,Male,21,2024-03-04,Student,False,2024-03-04
1551,29,Aarti Vyas,Female,25,2024-02-14,Student,True,2024-02-14
1552,27,Neha Shah,Female,34,2025-07-05,Working Professional,True,2025-07-05
1553,29,Neha Vyas,Female,40,2024-02-04,Working Professional,True,2024-02-04
1554,27,Meet Shah,Male,43,2024-04-08,Family,True,2024-04-08
1555,31,Khushi Bhatt,Female,30,2024-11-21,Working Professional,True,2024-11-21
1556,30,Diya Mehta,Female,36,2024-12-23,Working Professional,True,2024-12-23
1557,29,Meet Pandya,Male,36,2025-11-08,Family,True,2025-11-08
1558,30,Nidhi Pandya,Female,37,2024-04-23,Working Professional,True,2024-04-23
1559,27,Aum Gandhi,Male,39,2025-12-30,Food Enthusiast,True,2025-12-30
1560,27,Aarti Bhatt,Female,18,2025-12-22,Student,True,2025-12-22
1561,31,Pooja Patel,Female,22,2024-08-28,Student,True,2024-08-28
1562,29,Jay Mehta,Male,44,2024-07-16,Family,False,2024-07-16
1563,31,Tirth Gandhi,Male,39,2024-03-01,Working Professional,True,2024-03-01
1564,27,Pooja Desai,Female,42,2024-05-22,Food Enthusiast,True,2024-05-22
1565,27,Tirth Brahmbhatt,Male,25,2024-03-18,Working Professional,False,2024-03-18
1566,28,Aum Modi,Male,36,2024-10-19,Working Professional,True,2024-10-19
1567,28,Darsh Thakkar,Male,44,2024-08-30,Food Enthusiast,True,2024-08-30
1568,28,Komal Shah,Female,25,2025-05-10,Student,True,2025-05-10
1569,29,Hetal Bhatt,Female,37,2025-09-23,Working Professional,False,2025-09-23
1570,30,Pooja Pandya,Female,31,2025-12-29,Working Professional,True,2025-12-29
1571,29,Khushi Desai,Female,35,2024-08-22,Food Enthusiast,True,2024-08-22
1572,29,Nidhi Mehta,Female,45,2024-11-05,Family,False,2024-11-05
1573,31,Dev Vyas,Male,36,2024-04-02,Working Professional,True,2024-04-02
1574,28,Neha Parikh,Female,23,2024-10-10,Student,True,2024-10-10
1575,29,Kush Brahmbhatt,Male,23,2025-03-13,Student,True,2025-03-13
1576,31,Jenil Patel,Male,22,2024-12-23,Student,True,2024-12-23
1577,27,Harsh Brahmbhatt,Male,54,2025-08-27,Family,True,2025-08-27
1578,29,Pooja Gandhi,Female,55,2024-07-14,Family,True,2024-07-14
1579,27,Ishita Brahmbhatt,Female,35,2024-12-31,Food Enthusiast,True,2024-12-31
1580,31,Parth Parikh,Male,24,2025-08-06,Food Enthusiast,True,2025-08-06
1581,29,Milan Thakkar,Male,34,2024-04-02,Working Professional,True,2024-04-02
1582,30,Khushi Shah,Female,40,2025-05-23,Food Enthusiast,True,2025-05-23
1583,31,Khushi Dave,Female,36,2025-08-27,Working Professional,True,2025-08-27
1584,27,Harsh Thakkar,Male,21,2024-04-29,Student,False,2024-04-29
1585,30,Kajal Pandya,Female,22,2025-10-06,Student,True,2025-10-06
1586,29,Dhruv Desai,Male,24,2024-06-01,Working Professional,True,2024-06-01
1587,30,Smit Dave,Male,36,2025-12-18,Working Professional,False,2025-12-18
1588,27,Harsh Mehta,Male,22,2024-12-08,Student,True,2024-12-08
1589,28,Bhavya Bhatt,Female,38,2024-04-19,Family,False,2024-04-19
1590,28,Krish Bhatt,Male,29,2025-08-09,Working Professional,True,2025-08-09
1591,28,Dev Pandya,Male,29,2024-11-12,Food Enthusiast,False,2024-11-12
1592,28,Kush Trivedi,Male,34,2024-11-07,Working Professional,False,2024-11-07
1593,30,Kush Vyas,Male,41,2024-08-19,Family,True,2024-08-19
1594,28,Pooja Bhatt,Female,35,2024-06-15,Working Professional,True,2024-06-15
1595,31,Krupa Dave,Female,33,2024-11-24,Family,False,2024-11-24
1596,30,Ronak Gandhi,Male,28,2025-03-16,Working Professional,True,2025-03-16
1597,30,Sneha Trivedi,Female,36,2024-11-06,Family,True,2024-11-06
1598,29,Yash Modi,Male,54,2024-11-08,Family,True,2024-11-08
1599,30,Kush Pandya,Male,30,2025-01-10,Working Professional,False,2025-01-10
1600,27,Aum Pandya,Male,43,2025-03-26,Food Enthusiast,False,2025-03-26
1601,31,Smit Patel,Male,18,2024-12-24,Student,True,2024-12-24
1602,30,Aum Shah,Male,37,2025-04-22,Working Professional,False,2025-04-22
1603,31,Ishita Pandya,Female,33,2024-03-19,Family,True,2024-03-19
1604,27,Smit Bhatt,Male,20,2025-08-31,Student,True,2025-08-31
1605,27,Jay Gandhi,Male,23,2025-01-30,Student,True,2025-01-30
1606,28,Jay Desai,Male,36,2024-11-08,Family,False,2024-11-08
1607,28,Aarti Trivedi,Female,22,2024-09-12,Student,True,2024-09-12
1608,27,Aarti Shah,Female,26,2024-08-24,Food Enthusiast,True,2024-08-24
1609,27,Mitali Parikh,Female,41,2024-07-22,Family,False,2024-07-22
1610,29,Harsh Dave,Male,24,2024-06-07,Student,True,2024-06-07
1611,28,Neha Bhatt,Female,24,2024-01-06,Student,True,2024-01-06
1612,29,Krish Thakkar,Male,28,2025-02-27,Working Professional,True,2025-02-27
1613,31,Chirag Vyas,Male,23,2025-02-24,Working Professional,True,2025-02-24
1614,30,Jinal Mehta,Female,38,2024-07-03,Family,False,2024-07-03
1615,29,Aarti Joshi,Female,25,2025-05-19,Student,True,2025-05-19
1616,27,Milan Modi,Male,40,2024-12-24,Family,True,2024-12-24
1617,28,Ishita Trivedi,Female,38,2024-12-25,Food Enthusiast,True,2024-12-25
1618,31,Nisarg Parikh,Male,26,2025-03-28,Working Professional,True,2025-03-28
1619,27,Komal Modi,Female,36,2024-10-09,Food Enthusiast,True,2024-10-09
1620,27,Diya Shah,Female,28,2024-10-27,Working Professional,True,2024-10-27
1621,27,Sneha Brahmbhatt,Female,32,2025-07-18,Family,True,2025-07-18
1622,31,Nisarg Bhatt,Male,29,2025-07-14,Working Professional,True,2025-07-14
1623,30,Bhavya Joshi,Other,28,2024-04-09,Working Professional,True,2024-04-09
1624,29,Shreya Shah,Female,45,2024-11-14,Family,True,2024-11-14
1625,31,Kajal Desai,Female,30,2025-07-19,Family,False,2025-07-19
1626,27,Kush Modi,Other,30,2024-10-24,Family,False,2024-10-24
1627,28,Nidhi Joshi,Female,32,2024-03-17,Family,True,2024-03-17
1628,27,Tirth Brahmbhatt,Other,44,2025-08-12,Food Enthusiast,False,2025-08-12
1629,30,Harsh Gandhi,Male,37,2025-05-21,Working Professional,True,2025-05-21
1630,29,Diya Thakkar,Female,38,2025-05-12,Family,True,2025-05-12
1631,27,Sneha Joshi,Female,25,2024-09-28,Student,True,2024-09-28
1632,30,Jay Bhatt,Male,32,2025-12-26,Working Professional,False,2025-12-26
1633,29,Krupa Gandhi,Female,30,2024-02-28,Working Professional,True,2024-02-28
1634,28,Aarti Desai,Female,24,2024-05-08,Working Professional,True,2024-05-08
1635,27,Kinjal Shah,Female,49,2024-11-11,Family,False,2024-11-11
1636,30,Hetal Gandhi,Female,40,2024-03-20,Working Professional,True,2024-03-20
1637,31,Aarti Mehta,Female,35,2025-07-26,Working Professional,True,2025-07-26
1638,27,Yash Parikh,Male,25,2025-07-05,Student,True,2025-07-05
1639,29,Nidhi Desai,Female,36,2024-01-09,Food Enthusiast,True,2024-01-09
1640,31,Rutvik Gandhi,Male,55,2024-12-22,Family,True,2024-12-22
1641,28,Darsh Brahmbhatt,Male,29,2025-06-05,Working Professional,False,2025-06-05
1642,31,Pooja Brahmbhatt,Female,40,2024-09-08,Working Professional,True,2024-09-08
1643,28,Harsh Bhatt,Male,28,2025-04-14,Working Professional,False,2025-04-14
1644,29,Bhavya Shah,Female,36,2025-07-12,Family,True,2025-07-12
1645,30,Pooja Modi,Female,18,2024-06-05,Student,True,2024-06-05
1646,31,Diya Modi,Female,38,2025-04-27,Family,True,2025-04-27
1647,29,Kinjal Patel,Female,33,2024-09-12,Family,True,2024-09-12
1648,30,Rutvik Parikh,Male,35,2024-07-17,Working Professional,True,2024-07-17
1649,31,Bhavin Bhatt,Male,32,2024-05-03,Family,False,2024-05-03
1650,30,Darsh Mehta,Male,28,2024-06-05,Working Professional,False,2024-06-05
1651,31,Nisarg Patel,Male,24,2024-07-05,Student,True,2024-07-05
1652,30,Jinal Dave,Female,23,2024-09-03,Student,True,2024-09-03
1653,31,Yash Joshi,Male,22,2025-01-06,Student,True,2025-01-06
1654,27,Meet Trivedi,Male,30,2024-11-28,Food Enthusiast,True,2024-11-28
1655,29,Shreya Modi,Female,18,2024-04-08,Student,True,2024-04-08
1656,30,Smit Desai,Male,36,2025-12-24,Food Enthusiast,False,2025-12-24
1657,28,Harsh Shah,Male,39,2024-12-11,Working Professional,True,2024-12-11
1658,29,Harsh Patel,Male,39,2024-07-17,Food Enthusiast,False,2024-07-17
1659,28,Jay Parikh,Male,22,2024-12-10,Student,True,2024-12-10
1660,29,Jinal Thakkar,Female,32,2024-12-27,Working Professional,True,2024-12-27
1661,31,Kajal Trivedi,Female,37,2024-12-18,Food Enthusiast,True,2024-12-18
1662,28,Aum Desai,Other,32,2024-03-06,Working Professional,False,2024-03-06
1663,29,Aarti Thakkar,Female,18,2024-11-25,Student,True,2024-11-25
1664,27,Riddhi Thakkar,Female,22,2024-02-26,Student,True,2024-02-26
1665,31,Ishita Thakkar,Female,41,2024-11-24,Family,True,2024-11-24
1666,28,Shreya Pandya,Female,40,2024-08-02,Working Professional,True,2024-08-02
1667,31,Ishita Modi,Female,48,2024-09-04,Family,True,2024-09-04
1668,30,Pooja Thakkar,Female,40,2024-05-19,Working Professional,True,2024-05-19
1669,30,Harsh Vyas,Male,41,2025-01-11,Family,True,2025-01-11
1670,29,Ishita Dave,Female,44,2024-04-11,Food Enthusiast,True,2024-04-11
1671,27,Aum Brahmbhatt,Male,26,2024-02-04,Working Professional,True,2024-02-04
1672,28,Parth Brahmbhatt,Male,23,2024-09-02,Student,True,2024-09-02
1673,28,Meet Patel,Male,43,2025-12-02,Family,False,2025-12-02
1674,29,Rutvik Joshi,Male,21,2024-03-17,Student,True,2024-03-17
1675,27,Krupa Mehta,Female,46,2024-03-14,Family,True,2024-03-14
1676,28,Sneha Patel,Female,40,2025-05-05,Family,True,2025-05-05
1677,31,Pooja Vyas,Other,44,2025-04-16,Family,True,2025-04-16
1678,28,Palak Shah,Female,23,2025-02-01,Student,True,2025-02-01
1679,27,Meet Thakkar,Male,19,2024-03-11,Student,True,2024-03-11
1680,27,Aarti Gandhi,Female,32,2025-05-03,Working Professional,True,2025-05-03
1681,27,Bhavin Brahmbhatt,Male,40,2025-04-26,Food Enthusiast,False,2025-04-26
1682,27,Kajal Vyas,Female,35,2024-10-23,Food Enthusiast,True,2024-10-23
1683,31,Mitali Brahmbhatt,Female,38,2025-06-28,Working Professional,True,2025-06-28
1684,28,Meet Mehta,Male,51,2025-03-04,Family,True,2025-03-04
1685,31,Parth Vyas,Male,29,2025-06-14,Working Professional,True,2025-06-14
1686,29,Milan Bhatt,Male,22,2024-06-01,Student,False,2024-06-01
1687,27,Komal Gandhi,Female,44,2024-05-07,Food Enthusiast,True,2024-05-07
1688,29,Sneha Thakkar,Female,36,2025-07-04,Working Professional,True,2025-07-04
1689,31,Darsh Trivedi,Male,18,2024-02-23,Student,True,2024-02-23
1690,28,Riddhi Pandya,Female,49,2025-07-24,Family,True,2025-07-24
1691,28,Jay Brahmbhatt,Male,26,2024-05-03,Food Enthusiast,True,2024-05-03
1692,31,Ishita Shah,Female,22,2025-10-30,Student,True,2025-10-30
1693,27,Krupa Desai,Female,29,2025-02-04,Working Professional,True,2025-02-04
1694,29,Nisarg Dave,Male,42,2025-08-12,Food Enthusiast,True,2025-08-12
1695,30,Tirth Thakkar,Male,24,2024-11-15,Working Professional,True,2024-11-15
1696,31,Aum Mehta,Male,35,2024-11-11,Family,False,2024-11-11
1697,31,Pooja Mehta,Female,21,2025-07-04,Student,False,2025-07-04
1698,29,Ronak Dave,Male,44,2024-04-01,Family,False,2024-04-01
1699,29,Jinal Modi,Female,19,2024-02-20,Student,False,2024-02-20
1700,28,Darsh Parikh,Male,32,2024-05-25,Working Professional,True,2024-05-25
1701,37,Riya Agarwal,Female,39,2025-02-14,Working Professional,True,2025-02-14
1702,35,Kabir Kapoor,Male,25,2025-09-11,Working Professional,True,2025-09-11
1703,33,Shivani Singh,Female,18,2025-01-15,Student,True,2025-01-15
1704,38,Kritika Kapoor,Female,24,2025-10-22,Working Professional,True,2025-10-22
1705,36,Ishita Saxena,Female,33,2025-06-14,Family,False,2025-06-14
1706,37,Anjali Gupta,Female,24,2024-02-24,Working Professional,True,2024-02-24
1707,36,Rahul Mathur,Male,23,2024-09-02,Student,True,2024-09-02
1708,34,Mohit Gupta,Male,54,2024-07-30,Family,True,2024-07-30
1709,39,Aman Arora,Other,24,2025-04-16,Working Professional,True,2025-04-16
1710,34,Rishabh Singh,Male,25,2025-10-27,Student,True,2025-10-27
1711,35,Naina Singh,Female,21,2024-12-07,Student,False,2024-12-07
1712,37,Kabir Khanna,Male,35,2024-08-08,Food Enthusiast,True,2024-08-08
1713,35,Aman Batra,Male,18,2025-04-15,Student,True,2025-04-15
1714,39,Shivani Mathur,Female,24,2024-07-15,Student,True,2024-07-15
1715,32,Aryan Arora,Male,23,2024-07-28,Working Professional,True,2024-07-28
1716,39,Raghav Agarwal,Male,24,2024-03-29,Student,True,2024-03-29
1717,36,Kunal Verma,Male,38,2024-08-15,Family,True,2024-08-15
1718,32,Sakshi Sharma,Female,30,2024-03-12,Working Professional,True,2024-03-12
1719,36,Kritika Mathur,Female,22,2025-07-12,Student,True,2025-07-12
1720,34,Aman Arora,Male,38,2024-01-07,Family,True,2024-01-07
1721,36,Tanya Kapoor,Female,46,2024-09-01,Family,True,2024-09-01
1722,35,Rahul Batra,Male,36,2024-05-28,Food Enthusiast,False,2024-05-28
1723,37,Mehak Saxena,Female,32,2024-04-25,Family,True,2024-04-25
1724,35,Ritika Kapoor,Female,36,2025-08-12,Food Enthusiast,True,2025-08-12
1725,33,Riya Malhotra,Female,39,2024-01-16,Working Professional,True,2024-01-16
1726,35,Raghav Tandon,Male,41,2025-01-17,Family,False,2025-01-17
1727,35,Aryan Singh,Male,42,2024-02-17,Family,True,2024-02-17
1728,33,Arpit Kapoor,Male,20,2025-04-25,Student,True,2025-04-25
1729,36,Priya Agarwal,Female,34,2024-07-28,Family,True,2024-07-28
1730,32,Naina Sharma,Female,30,2024-12-30,Working Professional,True,2024-12-30
1731,36,Krish Goyal,Male,50,2024-11-04,Family,True,2024-11-04
1732,36,Rajat Chopra,Male,19,2024-04-16,Student,True,2024-04-16
1733,34,Vivaan Kapoor,Male,37,2025-11-13,Working Professional,True,2025-11-13
1734,38,Naman Singh,Male,24,2024-05-03,Student,True,2024-05-03
1735,33,Aditi Tandon,Female,19,2025-10-30,Student,True,2025-10-30
1736,32,Muskan Sharma,Female,30,2025-11-16,Working Professional,True,2025-11-16
1737,36,Aman Khanna,Male,26,2024-02-26,Food Enthusiast,True,2024-02-26
1738,35,Arpit Tandon,Male,36,2024-09-25,Working Professional,True,2024-09-25
1739,35,Muskan Khanna,Female,43,2025-10-13,Family,False,2025-10-13
1740,33,Priya Sharma,Female,32,2024-11-17,Family,True,2024-11-17
1741,33,Adarsh Agarwal,Male,32,2025-11-11,Food Enthusiast,True,2025-11-11
1742,36,Shivani Sharma,Female,35,2024-06-09,Family,True,2024-06-09
1743,38,Ansh Mathur,Male,40,2024-10-01,Family,True,2024-10-01
1744,38,Ansh Agarwal,Male,36,2024-08-07,Family,False,2024-08-07
1745,39,Yuvraj Mathur,Male,36,2024-12-23,Working Professional,True,2024-12-23
1746,38,Sneha Arora,Female,27,2024-11-12,Food Enthusiast,True,2024-11-12
1747,32,Tanya Agarwal,Female,20,2025-07-17,Student,True,2025-07-17
1748,37,Rajat Goyal,Male,41,2025-03-26,Family,True,2025-03-26
1749,34,Gaurav Malhotra,Male,38,2024-06-17,Working Professional,True,2024-06-17
1750,34,Kunal Sharma,Male,44,2025-08-19,Family,True,2025-08-19
1751,38,Naman Arora,Male,27,2024-06-07,Working Professional,True,2024-06-07
1752,32,Payal Mathur,Female,41,2024-08-13,Food Enthusiast,True,2024-08-13
1753,33,Kritika Gupta,Female,38,2024-03-28,Family,True,2024-03-28
1754,37,Naina Batra,Female,47,2024-10-14,Family,True,2024-10-14
1755,37,Manav Tandon,Male,42,2025-07-11,Family,True,2025-07-11
1756,38,Laksh Khanna,Male,28,2025-11-08,Working Professional,True,2025-11-08
1757,32,Pallavi Arora,Female,40,2025-07-15,Food Enthusiast,False,2025-07-15
1758,37,Manav Singh,Male,40,2024-06-28,Working Professional,True,2024-06-28
1759,34,Vivaan Chopra,Male,37,2024-06-29,Family,True,2024-06-29
1760,33,Vivaan Sharma,Male,46,2024-01-26,Family,True,2024-01-26
1761,35,Payal Saxena,Female,19,2025-11-21,Student,True,2025-11-21
1762,38,Kunal Tandon,Male,29,2025-06-27,Working Professional,False,2025-06-27
1763,32,Adarsh Gupta,Male,48,2025-11-18,Family,True,2025-11-18
1764,35,Arpit Mathur,Male,55,2024-06-11,Family,True,2024-06-11
1765,36,Tanya Goyal,Female,31,2025-01-13,Working Professional,True,2025-01-13
1766,39,Adarsh Kapoor,Male,51,2024-02-09,Family,True,2024-02-09
1767,36,Tanya Singh,Other,32,2025-10-06,Working Professional,True,2025-10-06
1768,38,Naina Arora,Female,28,2025-03-30,Working Professional,True,2025-03-30
1769,36,Rishabh Chopra,Male,33,2024-12-16,Working Professional,True,2024-12-16
1770,37,Diya Batra,Female,29,2025-12-04,Working Professional,False,2025-12-04
1771,39,Naman Verma,Male,32,2025-05-17,Family,True,2025-05-17
